Time(s),Axial drift (nm)
1935.083046,-22.102941
1935.181229,-22.633207
1935.279412,-10.891969
1935.377594,-21.563856
1935.475777,-27.331944
1935.573960,-21.757450
1935.672142,-23.730577
1935.770325,-18.231344
1935.868508,-25.113970
1935.966691,-7.295969
1936.064873,-24.684056
1936.163056,-17.846050
1936.261239,-26.915669
1936.359421,-14.215455
1936.457604,-23.743582
1936.555787,-23.456026
1936.653970,-36.365044
1936.752152,-29.159871
1936.850335,-28.211200
1936.948518,-27.974642
1937.046700,-39.002638
1937.144883,-21.807015
1937.243066,-33.878821
1937.341249,-41.180552
1937.439431,-36.825268
1937.537614,-31.085793
1937.635797,-21.157890
1937.733979,-31.822809
1937.832162,-28.396542
1937.930345,-46.398082
1938.028528,-38.541608
1938.126710,-34.907166
1938.224893,-26.013161
1938.323076,-31.200760
1938.421258,-16.586808
1938.519441,-49.042819
1938.617624,-18.768937
1938.715807,-38.371450
1938.813989,-37.753532
1938.912172,-24.165034
1939.010355,-24.609194
1939.108537,-23.323174
1939.206720,-39.477525
1939.304903,-33.530065
1939.403085,-29.498587
1939.501268,-36.541090
1939.599451,-14.851848
1939.697634,-24.577677
1939.795816,-22.738294
1939.893999,-31.298451
1939.992182,-30.221067
1940.090364,-42.021758
1940.188547,-37.796854
1940.286730,-26.137048
1940.384913,-32.648313
1940.483095,-38.229148
1940.581278,-41.598774
1940.679461,-31.170452
1940.777643,-43.104556
1940.875826,-20.093078
1940.974009,-29.174013
1941.072192,-44.394887
1941.170374,-45.078248
1941.268557,-39.004190
1941.366740,-13.865882
1941.464922,-22.561406
1941.563105,-17.427341
1941.661288,-20.099982
1941.759471,-32.278476
1941.857653,-9.407328
1941.955836,-17.147788
1942.054019,-3.191001
1942.152201,-18.362093
1942.250384,-9.845307
1942.348567,-12.014336
1942.446750,-7.167806
1942.544932,-26.607817
1942.643115,-28.664611
1942.741298,-29.161232
1942.839480,-16.182682
1942.937663,-9.113139
1943.035846,-11.231738
1943.134028,-29.428965
1943.232211,-15.619530
1943.330394,-4.883996
1943.428577,-15.641021
1943.526759,-20.402746
1943.624942,-11.610489
1943.723125,-25.629959
1943.821307,-4.889766
1943.919490,3.250864
1944.017673,-9.892282
1944.115856,-20.357913
1944.214038,-22.388520
1944.312221,-18.994007
1944.410404,-14.648956
1944.508586,9.324750
1944.606769,-3.724903
1944.704952,-4.655373
1944.803135,-6.118623
1944.901317,-15.826088
1944.999500,-3.260164
1945.097683,-11.648337
1945.195865,-5.256019
1945.294048,0.985291
1945.392231,1.514212
1945.490414,-2.701186
1945.588596,-16.964632
1945.686779,-16.495541
1945.784962,-17.109758
1945.883144,-4.206143
1945.981327,-3.300762
1946.079510,8.481236
1946.177693,-2.917737
1946.275875,5.637080
1946.374058,-0.979255
1946.472241,1.028196
1946.570423,0.833623
1946.668606,-5.523651
1946.766789,-5.672912
1946.864971,2.538747
1946.963154,-1.175637
1947.061337,-4.955495
1947.159520,0.226701
1947.257702,7.107983
1947.355885,-5.660803
1947.454068,3.235377
1947.552250,-2.444654
1947.650433,13.310514
1947.748616,-4.886788
1947.846799,7.735286
1947.944981,21.570699
1948.043164,19.725516
1948.141347,10.314839
1948.239529,12.344469
1948.337712,16.118784
1948.435895,45.522911
1948.534078,58.799202
1948.632260,47.626738
1948.730443,35.193647
1948.828626,39.104646
1948.926808,14.836903
1949.024991,29.989435
1949.123174,14.605617
1949.221357,9.017402
1949.319539,10.003058
1949.417722,16.040676
1949.515905,18.557122
1949.614087,23.910696
1949.712270,18.599382
1949.810453,33.461058
1949.908636,26.205091
1950.006818,42.233932
1950.105001,42.882105
1950.203184,39.495291
1950.301366,50.145897
1950.399549,45.239266
1950.497732,50.743012
1950.595915,49.898743
1950.694097,66.994106
1950.792280,51.949530
1950.890463,26.757963
1950.988645,40.445668
1951.086828,22.179133
1951.185011,33.442572
1951.283193,27.326583
1951.381376,15.982543
1951.479559,19.340500
1951.577742,16.155934
1951.675924,21.530056
1951.774107,32.506024
1951.872290,22.746847
1951.970472,12.326950
1952.068655,21.978396
1952.166838,30.652791
1952.265021,27.977879
1952.363203,43.719797
1952.461386,47.344418
1952.559569,43.794373
1952.657751,30.388679
1952.755934,40.897315
1952.854117,22.112878
1952.952300,16.994147
1953.050482,23.544709
1953.148665,21.565476
1953.246848,7.016490
1953.345030,25.699373
1953.443213,25.668172
1953.541396,23.483838
1953.639579,18.023171
1953.737761,24.521899
1953.835944,8.259858
1953.934127,4.611734
1954.032309,5.911496
1954.130492,1.486621
1954.228675,5.274249
1954.326858,5.963642
1954.425040,14.498276
1954.523223,16.352683
1954.621406,7.400780
1954.719588,13.976676
1954.817771,0.886352
1954.915954,11.057753
1955.014136,-0.393558
1955.112319,4.493531
1955.210502,8.546533
1955.308685,12.037534
1955.406867,12.874012
1955.505050,-0.785659
1955.603233,4.649223
1955.701415,6.741606
1955.799598,6.684905
1955.897781,11.923148
1955.995964,-2.210968
1956.094146,7.081830
1956.192329,12.608588
1956.290512,22.282361
1956.388694,15.285527
1956.486877,2.980041
1956.585060,22.831687
1956.683243,13.205374
1956.781425,24.215040
1956.879608,26.880056
1956.977791,18.519664
1957.075973,14.953588
1957.174156,15.461654
1957.272339,27.268631
1957.370522,28.189361
1957.468704,23.833498
1957.566887,40.698297
1957.665070,37.207108
1957.763252,35.941355
1957.861435,36.173703
1957.959618,25.264571
1958.057801,35.695791
1958.155983,18.946790
1958.254166,12.410936
1958.352349,17.330632
1958.450531,24.949078
1958.548714,23.619881
1958.646897,17.851622
1958.745080,30.470115
1958.843262,21.494390
1958.941445,38.413282
1959.039628,21.782751
1959.137810,24.370252
1959.235993,21.899459
1959.334176,19.420095
1959.432358,27.734687
1959.530541,23.342155
1959.628724,9.181713
1959.726907,15.991148
1959.825089,20.811697
1959.923272,19.225447
1960.021455,13.947000
1960.119637,21.947252
1960.217820,19.067817
1960.316003,20.552204
1960.414186,27.634327
1960.512368,33.346008
1960.610551,24.597132
1960.708734,6.747119
1960.806916,17.126665
1960.905099,11.058120
1961.003282,18.416780
1961.101465,33.307700
1961.199647,1.381512
1961.297830,13.106765
1961.396013,19.153585
1961.494195,11.995276
1961.592378,8.358033
1961.690561,5.185657
1961.788744,2.531728
1961.886926,3.320311
1961.985109,-20.786500
1962.083292,-13.353760
1962.181474,-12.333640
1962.279657,-19.789467
1962.377840,-11.882175
1962.476023,-13.131951
1962.574205,-12.815725
1962.672388,-4.997937
1962.770571,-7.573873
1962.868753,-3.169112
1962.966936,5.201777
1963.065119,2.933552
1963.163301,3.678192
1963.261484,11.521686
1963.359667,-13.470062
1963.457850,-9.526503
1963.556032,-1.636662
1963.654215,2.364145
1963.752398,-3.672280
1963.850580,13.120482
1963.948763,29.135921
1964.046946,22.638494
1964.145129,14.231047
1964.243311,9.563820
1964.341494,-6.227815
1964.439677,-13.639122
1964.537859,-6.413060
1964.636042,-15.378446
1964.734225,-23.332736
1964.832408,-20.040689
1964.930590,-33.375348
1965.028773,-23.392491
1965.126956,13.413076
1965.225138,4.769182
1965.323321,19.981241
1965.421504,8.122381
1965.519687,19.803232
1965.617869,-7.755394
1965.716052,12.290667
1965.814235,-5.239921
1965.912417,4.171860
1966.010600,-3.448431
1966.108783,0.860794
1966.206966,3.909325
1966.305148,5.742751
1966.403331,1.699991
1966.501514,8.303688
1966.599696,17.337471
1966.697879,4.537788
1966.796062,10.921533
1966.894244,15.870070
1966.992427,9.938127
1967.090610,-2.603781
1967.188793,-9.033520
1967.286975,-3.981704
1967.385158,-0.499850
1967.483341,5.840959
1967.581523,-10.628694
1967.679706,-6.712462
1967.777889,3.214139
1967.876072,23.394671
1967.974254,17.791716
1968.072437,17.255751
1968.170620,15.506691
1968.268802,9.546299
1968.366985,14.880385
1968.465168,7.798635
1968.563351,5.469962
1968.661533,4.947224
1968.759716,7.681060
1968.857899,6.622242
1968.956081,5.764577
1969.054264,-0.487862
1969.152447,12.290373
1969.250630,23.893287
1969.348812,23.680856
1969.446995,20.474233
1969.545178,8.815848
1969.643360,17.744777
1969.741543,13.272853
1969.839726,18.320203
1969.937909,-2.603229
1970.036091,10.279989
1970.134274,19.125608
1970.232457,12.581801
1970.330639,11.184910
1970.428822,8.099056
1970.527005,5.217726
1970.625188,27.578852
1970.723370,11.766019
1970.821553,5.693462
1970.919736,7.547303
1971.017918,-2.198835
1971.116101,2.741017
1971.214284,0.393538
1971.312466,2.485366
1971.410649,-25.304286
1971.508832,0.595323
1971.607015,-3.494969
1971.705197,-11.683012
1971.803380,-6.734913
1971.901563,-2.259472
1971.999745,-5.820024
1972.097928,-7.218611
1972.196111,-1.968238
1972.294294,-9.620345
1972.392476,-7.542128
1972.490659,4.333498
1972.588842,-10.734206
1972.687024,10.078138
1972.785207,-11.602653
1972.883390,-11.882298
1972.981573,-8.408879
1973.079755,-13.076070
1973.177938,-9.293846
1973.276121,1.909737
1973.374303,1.139030
1973.472486,-9.051736
1973.570669,-7.208906
1973.668852,-2.678250
1973.767034,-7.202501
1973.865217,2.726985
1973.963400,5.046856
1974.061582,2.559082
1974.159765,0.529595
1974.257948,-5.012940
1974.356131,8.802346
1974.454313,-6.863150
1974.552496,-2.975975
1974.650679,-14.728901
1974.748861,-13.740459
1974.847044,-19.485288
1974.945227,-5.433845
1975.043409,-10.876876
1975.141592,-16.586258
1975.239775,-14.533229
1975.337958,8.552483
1975.436140,-9.643833
1975.534323,-6.001800
1975.632506,-12.238030
1975.730688,23.815872
1975.828871,20.859704
1975.927054,-9.555675
1976.025237,-2.807896
1976.123419,-12.101030
1976.221602,-5.013799
1976.319785,-16.403338
1976.417967,-25.447689
1976.516150,-15.057320
1976.614333,-25.651633
1976.712516,3.117247
1976.810698,-1.019430
1976.908881,-13.158348
1977.007064,9.978482
1977.105246,-3.172171
1977.203429,-0.239009
1977.301612,8.911958
1977.399795,-11.518659
1977.497977,-4.587556
1977.596160,-7.686001
1977.694343,-8.264310
1977.792525,-10.654696
1977.890708,-21.372161
1977.988891,-12.007882
1978.087074,-19.850945
1978.185256,-10.363835
1978.283439,-4.458970
1978.381622,-25.144870
1978.479804,-15.552736
1978.577987,-15.876944
1978.676170,-13.524578
1978.774352,-2.783241
1978.872535,-18.405170
1978.970718,-6.941448
1979.068901,0.940124
1979.167083,-2.017911
1979.265266,-8.646556
1979.363449,-16.863339
1979.461631,-20.098130
1979.559814,-19.463555
1979.657997,-0.983267
1979.756180,-13.670032
1979.854362,-9.931059
1979.952545,-4.141385
1980.050728,-10.154614
1980.148910,-13.429145
1980.247093,-12.912872
1980.345276,-9.216113
1980.443459,-9.817265
1980.541641,-2.408621
1980.639824,-9.935531
1980.738007,-3.050075
1980.836189,9.350593
1980.934372,-0.464835
1981.032555,-8.709233
1981.130738,-27.996756
1981.228920,-11.810582
1981.327103,-7.659387
1981.425286,-24.350254
1981.523468,-13.844686
1981.621651,-15.562475
1981.719834,-28.459616
1981.818017,-24.983822
1981.916199,-21.912814
1982.014382,-34.709192
1982.112565,-17.924540
1982.210747,-13.441878
1982.308930,0.187800
1982.407113,-1.714521
1982.505296,-17.277695
1982.603478,-7.718760
1982.701661,-15.157017
1982.799844,-37.199976
1982.898026,-27.636935
1982.996209,-35.489722
1983.094392,-40.833264
1983.192574,-44.833631
1983.290757,-31.194355
1983.388940,-50.376753
1983.487123,-43.188829
1983.585305,-39.357178
1983.683488,-36.796411
1983.781671,-27.174472
1983.879853,-22.004351
1983.978036,-24.079890
1984.076219,18.910497
1984.174402,12.702630
1984.272584,22.087907
1984.370767,16.972417
1984.468950,22.712001
1984.567132,7.988201
1984.665315,0.582514
1984.763498,-7.122932
1984.861681,-10.005864
1984.959863,-19.356403
1985.058046,-13.905524
1985.156229,-13.832837
1985.254411,2.579451
1985.352594,-3.556221
1985.450777,-8.446003
1985.548960,-13.315295
1985.647142,-10.130910
1985.745325,-2.109494
1985.843508,-8.583762
1985.941690,-9.969579
1986.039873,9.734149
1986.138056,-10.069159
1986.236239,-2.989438
1986.334421,1.743084
1986.432604,-5.789346
1986.530787,-22.262717
1986.628969,-17.097645
1986.727152,-19.586802
1986.825335,-22.118082
1986.923517,-16.754774
1987.021700,-10.895020
1987.119883,-19.262025
1987.218066,-2.866521
1987.316248,-21.260390
1987.414431,-15.143186
1987.512614,-12.845187
1987.610796,-11.164635
1987.708979,1.353658
1987.807162,1.164904
1987.905345,-3.524322
1988.003527,-14.212446
1988.101710,-14.412503
1988.199893,-9.742637
1988.298075,-9.966097
1988.396258,-7.905018
1988.494441,0.584814
1988.592624,13.583898
1988.690806,-2.221032
1988.788989,8.148347
1988.887172,-17.663659
1988.985354,-22.352123
1989.083537,-13.682562
1989.181720,-29.365265
1989.279903,-24.510347
1989.378085,-24.016159
1989.476268,-27.108075
1989.574451,-16.273918
1989.672633,-15.632996
1989.770816,-10.755367
1989.868999,6.222049
1989.967182,-13.579419
1990.065364,-6.182415
1990.163547,-12.886631
1990.261730,-31.115624
1990.359912,-33.310202
1990.458095,-2.904798
1990.556278,-2.783325
1990.654460,-13.168729
1990.752643,-0.150796
1990.850826,-9.271054
1990.949009,-25.584093
1991.047191,-11.552138
1991.145374,-24.227567
1991.243557,-21.372689
1991.341739,-17.981124
1991.439922,-25.265445
1991.538105,-15.474946
1991.636288,-27.264918
1991.734470,-40.982182
1991.832653,-25.705458
1991.930836,-21.065253
1992.029018,-25.021581
1992.127201,-2.076288
1992.225384,-15.658251
1992.323567,-8.490646
1992.421749,-24.085632
1992.519932,-14.582053
1992.618115,-12.707269
1992.716297,-17.907356
1992.814480,-5.417746
1992.912663,-15.583382
1993.010846,-19.790234
1993.109028,-10.796844
1993.207211,9.628092
1993.305394,-8.373500
1993.403576,-6.079411
1993.501759,-15.144810
1993.599942,-21.485528
1993.698125,-11.474101
1993.796307,-15.000401
1993.894490,2.997298
1993.992673,-3.544976
1994.090855,-10.272937
1994.189038,-7.546782
1994.287221,-21.340269
1994.385404,-15.543996
1994.483586,-22.968016
1994.581769,-17.936559
1994.679952,-14.259746
1994.778134,-6.224289
1994.876317,-20.113472
1994.974500,-10.834361
1995.072682,10.223964
1995.170865,7.920362
1995.269048,-2.782584
1995.367231,-11.042634
1995.465413,-22.945385
1995.563596,-28.182385
1995.661779,-20.919567
1995.759961,-29.621518
1995.858144,-9.995725
1995.956327,-2.366393
1996.054510,-31.718771
1996.152692,-37.192929
1996.250875,-40.860157
1996.349058,-25.224046
1996.447240,-26.589843
1996.545423,-24.782909
1996.643606,-24.410708
1996.741789,-33.585825
1996.839971,-12.737019
1996.938154,-29.370129
1997.036337,-25.769192
1997.134519,-46.474885
1997.232702,-33.141290
1997.330885,-29.692449
1997.429068,-19.658385
1997.527250,-26.125413
1997.625433,-23.045768
1997.723616,-21.542223
1997.821798,-16.180435
1997.919981,-34.653634
1998.018164,-42.389356
1998.116347,-26.531653
1998.214529,-49.198273
1998.312712,-31.634134
1998.410895,-23.429356
1998.509077,-15.903842
1998.607260,-15.265472
1998.705443,-6.487231
1998.803625,-9.960169
1998.901808,-25.081147
1998.999991,-36.509280
1999.098174,-38.688625
1999.196356,-20.203996
1999.294539,-34.582660
1999.392722,-32.838698
1999.490904,-23.591200
1999.589087,-19.887508
1999.687270,-31.038215
1999.785453,-30.410146
1999.883635,-26.635961
1999.981818,-29.826624
2000.080001,-29.708175
2000.178183,-25.257225
2000.276366,-19.643889
2000.374549,-18.156624
2000.472732,-16.823637
2000.570914,-26.098357
2000.669097,-11.224575
2000.767280,-17.296104
2000.865462,-19.673739
2000.963645,-32.037122
2001.061828,-31.957979
2001.160011,-26.011386
2001.258193,-35.604247
2001.356376,-32.268402
2001.454559,-21.079434
2001.552741,-18.900316
2001.650924,-20.816806
2001.749107,-31.357251
2001.847290,-11.003405
2001.945472,-27.554746
2002.043655,-25.615427
2002.141838,-17.063273
2002.240020,-34.578520
2002.338203,-33.786299
2002.436386,-23.275658
2002.534568,-27.702084
2002.632751,-30.163956
2002.730934,-28.141016
2002.829117,-22.213004
2002.927299,-30.327037
2003.025482,-21.478264
2003.123665,-15.398930
2003.221847,-38.020914
2003.320030,-34.602519
2003.418213,-15.730873
2003.516396,-24.466594
2003.614578,-28.027460
2003.712761,-35.268773
2003.810944,-38.945132
2003.909126,-35.724254
2004.007309,-45.854858
2004.105492,-44.849661
2004.203675,-35.675533
2004.301857,-32.923168
2004.400040,-31.886574
2004.498223,-24.252401
2004.596405,-31.197886
2004.694588,-26.090295
2004.792771,-23.397711
2004.890954,-20.486388
2004.989136,-8.562020
2005.087319,-38.953834
2005.185502,-31.869940
2005.283684,-18.886036
2005.381867,-9.830717
2005.480050,-13.246356
2005.578233,-34.735639
2005.676415,-19.546512
2005.774598,-22.398931
2005.872781,-0.793567
2005.970963,-19.497659
2006.069146,-13.026830
2006.167329,-24.690200
2006.265512,-34.113126
2006.363694,-26.611415
2006.461877,-18.369014
2006.560060,-36.936295
2006.658242,-30.298564
2006.756425,-28.217634
2006.854608,-34.036802
2006.952790,-30.795855
2007.050973,-29.998749
2007.149156,-20.302174
2007.247339,-10.215494
2007.345521,-24.028400
2007.443704,-14.122132
2007.541887,-15.305298
2007.640069,-8.069016
2007.738252,-9.363868
2007.836435,-32.023050
2007.934618,-29.401537
2008.032800,-11.728579
2008.130983,-9.347742
2008.229166,-16.277980
2008.327348,-11.444667
2008.425531,-20.717033
2008.523714,-25.936611
2008.621897,-35.097258
2008.720079,-30.674311
2008.818262,-28.495630
2008.916445,-14.157302
2009.014627,-17.048841
2009.112810,-0.375855
2009.210993,-8.588462
2009.309176,-28.067485
2009.407358,-21.069957
2009.505541,-11.518800
2009.603724,-21.705204
2009.701906,-23.390588
2009.800089,-23.499567
2009.898272,-26.872564
2009.996455,-19.339941
2010.094637,-23.066443
2010.192820,-21.972316
2010.291003,-19.323346
2010.389185,-34.834972
2010.487368,-14.897669
2010.585551,-20.415596
2010.683733,-13.725304
2010.781916,-25.810306
2010.880099,-15.988984
2010.978282,-17.489473
2011.076464,-29.688801
2011.174647,-25.245751
2011.272830,-18.329151
2011.371012,-20.688596
2011.469195,-26.049287
2011.567378,-27.904092
2011.665561,-31.262792
2011.763743,-35.655231
2011.861926,-18.135077
2011.960109,-22.008894
2012.058291,-37.233027
2012.156474,-41.489412
2012.254657,-36.044949
2012.352840,-33.907502
2012.451022,-31.489467
2012.549205,-51.034919
2012.647388,-44.833998
2012.745570,-16.204727
2012.843753,-31.481954
2012.941936,-28.382147
2013.040119,-24.850502
2013.138301,-39.003457
2013.236484,-32.400280
2013.334667,-19.564942
2013.432849,-35.478595
2013.531032,-11.363407
2013.629215,-26.032303
2013.727398,-39.465608
2013.825580,-36.679676
2013.923763,-22.107190
2014.021946,-23.553594
2014.120128,-19.907101
2014.218311,-22.577152
2014.316494,-15.406737
2014.414676,-33.936637
2014.512859,-13.670555
2014.611042,-20.118065
2014.709225,-26.804608
2014.807407,-16.027757
2014.905590,-32.994169
2015.003773,-23.632373
2015.101955,-28.244732
2015.200138,-19.588482
2015.298321,-8.076701
2015.396504,-7.088655
2015.494686,-28.600570
2015.592869,-30.888647
2015.691052,-18.109119
2015.789234,-14.288630
2015.887417,-26.455945
2015.985600,-22.268691
2016.083783,-26.921663
2016.181965,-20.295195
2016.280148,-13.018309
2016.378331,-6.972442
2016.476513,-14.812788
2016.574696,-29.381959
2016.672879,-12.927713
2016.771062,-11.734113
2016.869244,-6.916396
2016.967427,-11.551183
2017.065610,-7.061060
2017.163792,-3.146683
2017.261975,-1.281367
2017.360158,-18.123415
2017.458341,-25.370759
2017.556523,-38.324082
2017.654706,-23.559232
2017.752889,-12.069599
2017.851071,-14.059482
2017.949254,-9.287778
2018.047437,-27.147499
2018.145620,-0.031377
2018.243802,6.035755
2018.341985,1.222379
2018.440168,-11.083400
2018.538350,-16.713649
2018.636533,-2.723033
2018.734716,-13.158463
2018.832898,-3.821715
2018.931081,-7.730979
2019.029264,-16.963089
2019.127447,-8.076954
2019.225629,-13.535795
2019.323812,-3.436126
2019.421995,-8.599256
2019.520177,-5.181524
2019.618360,-1.709313
2019.716543,-13.215896
2019.814726,-6.675915
2019.912908,-13.192549
2020.011091,-9.118424
2020.109274,-21.474768
2020.207456,-22.965612
2020.305639,-24.329142
2020.403822,-32.998979
2020.502005,-41.132151
2020.600187,-41.974465
2020.698370,-42.721226
2020.796553,-48.266839
2020.894735,-24.820039
2020.992918,-34.476283
2021.091101,-35.831937
2021.189284,-11.590814
2021.287466,-41.714521
2021.385649,-8.845455
2021.483832,-25.146769
2021.582014,-21.490145
2021.680197,-16.442245
2021.778380,-31.226420
2021.876563,-24.618984
2021.974745,-8.311476
2022.072928,-23.325053
2022.171111,-32.385957
2022.269293,-20.429217
2022.367476,-13.875478
2022.465659,-31.272999
2022.563841,-17.441284
2022.662024,-30.424980
2022.760207,-29.222357
2022.858390,-19.464009
2022.956572,-19.040313
2023.054755,-19.677029
2023.152938,-14.791756
2023.251120,-25.456940
2023.349303,-7.426915
2023.447486,5.683142
2023.545669,-4.836781
2023.643851,-13.040383
2023.742034,-1.313249
2023.840217,-6.340483
2023.938399,-21.433181
2024.036582,-10.175598
2024.134765,-8.704389
2024.232948,-13.632354
2024.331130,-20.500937
2024.429313,-11.819850
2024.527496,-15.282481
2024.625678,-12.343289
2024.723861,-15.673001
2024.822044,-11.860829
2024.920227,-11.832428
2025.018409,-4.950775
2025.116592,-6.807621
2025.214775,-3.347880
2025.312957,-14.078406
2025.411140,-11.034457
2025.509323,-17.620203
2025.607506,-12.308055
2025.705688,-7.675689
2025.803871,-10.156490
2025.902054,-27.844260
2026.000236,-40.481989
2026.098419,-25.108271
2026.196602,-31.955573
2026.294784,-16.979248
2026.392967,-20.785506
2026.491150,-27.172273
2026.589333,-24.545948
2026.687515,-24.972460
2026.785698,-18.231359
2026.883881,-26.488301
2026.982063,-25.454853
2027.080246,-29.730891
2027.178429,-23.890979
2027.276612,-16.868823
2027.374794,-26.171597
2027.472977,-20.022761
2027.571160,-32.119358
2027.669342,-38.193750
2027.767525,-28.875885
2027.865708,-33.058758
2027.963891,-14.162260
2028.062073,-24.814554
2028.160256,-25.471706
2028.258439,-22.425091
2028.356621,-25.314517
2028.454804,-22.377307
2028.552987,-34.974061
2028.651170,-25.095486
2028.749352,-9.134076
2028.847535,-8.228142
2028.945718,-30.031178
2029.043900,-19.530190
2029.142083,-16.642715
2029.240266,-16.983195
2029.338449,-13.873340
2029.436631,-15.841213
2029.534814,-31.178002
2029.632997,-21.599178
2029.731179,-23.209061
2029.829362,-11.210129
2029.927545,-18.225139
2030.025728,-15.411748
2030.123910,-16.140309
2030.222093,-3.231483
2030.320276,-9.338192
2030.418458,-16.848799
2030.516641,-4.448252
2030.614824,-2.938130
2030.713006,6.099051
2030.811189,0.620920
2030.909372,-16.878563
2031.007555,-19.293884
2031.105737,-10.663282
2031.203920,-15.135218
2031.302103,-8.206918
2031.400285,-20.308191
2031.498468,-23.610909
2031.596651,-23.235464
2031.694834,-17.912013
2031.793016,-12.815547
2031.891199,-26.580170
2031.989382,-16.508987
2032.087564,-5.365019
2032.185747,-6.148871
2032.283930,-16.063844
2032.382113,-17.676756
2032.480295,-23.774537
2032.578478,-12.289692
2032.676661,-19.382207
2032.774843,-14.543412
2032.873026,-32.304109
2032.971209,-16.571585
2033.069392,-29.108799
2033.167574,-12.560698
2033.265757,-16.348153
2033.363940,-24.557789
2033.462122,-16.416921
2033.560305,-16.324757
2033.658488,-18.492144
2033.756671,-18.246819
2033.854853,-18.006368
2033.953036,-23.589837
2034.051219,-18.360655
2034.149401,-21.850703
2034.247584,-20.230951
2034.345767,-10.299142
2034.443949,-24.086664
2034.542132,-26.469235
2034.640315,-21.561195
2034.738498,-14.008973
2034.836680,-14.935454
2034.934863,-23.439840
2035.033046,-18.621618
2035.131228,-21.220324
2035.229411,-27.894105
2035.327594,-21.249619
2035.425777,-18.895559
2035.523959,-19.609936
2035.622142,-35.807331
2035.720325,-34.996659
2035.818507,-18.940157
2035.916690,-25.629262
2036.014873,-30.651557
2036.113056,-43.434412
2036.211238,-24.962827
2036.309421,-20.523864
2036.407604,-21.922523
2036.505786,-30.778998
2036.603969,-9.063829
2036.702152,-27.631531
2036.800335,-12.833893
2036.898517,-11.337254
2036.996700,-14.066910
2037.094883,-27.205730
2037.193065,-19.787774
2037.291248,-17.046762
2037.389431,-15.720490
2037.487614,-22.871377
2037.585796,-12.158997
2037.683979,-17.437603
2037.782162,-22.715716
2037.880344,-19.832588
2037.978527,-23.491469
2038.076710,-19.457555
2038.174892,-6.188979
2038.273075,-14.731265
2038.371258,-18.424921
2038.469441,-19.636321
2038.567623,-34.008069
2038.665806,-38.292315
2038.763989,-35.816129
2038.862171,-33.206080
2038.960354,-33.231825
2039.058537,-45.667296
2039.156720,-39.666285
2039.254902,-42.913122
2039.353085,-48.860676
2039.451268,-47.950879
2039.549450,-55.532934
2039.647633,-56.057877
2039.745816,-47.869933
2039.843999,-42.126947
2039.942181,-43.589811
2040.040364,-39.692583
2040.138547,-33.050519
2040.236729,-31.908217
2040.334912,-19.726874
2040.433095,-21.946092
2040.531278,-33.253943
2040.629460,-30.146887
2040.727643,-34.644528
2040.825826,-38.202155
2040.924008,-33.829419
2041.022191,-31.090262
2041.120374,-30.360694
2041.218557,-23.965842
2041.316739,-43.286407
2041.414922,-39.945228
2041.513105,-14.960159
2041.611287,-42.630978
2041.709470,-38.789884
2041.807653,-40.179363
2041.905836,-40.037633
2042.004018,-29.510251
2042.102201,-36.407843
2042.200384,-39.087857
2042.298566,-39.284754
2042.396749,-37.667783
2042.494932,-13.662140
2042.593114,-30.700765
2042.691297,-22.990174
2042.789480,-16.037770
2042.887663,-30.274599
2042.985845,-22.811657
2043.084028,-24.465192
2043.182211,-28.841292
2043.280393,-29.894620
2043.378576,-14.655171
2043.476759,-31.663832
2043.574942,-31.401845
2043.673124,-34.189015
2043.771307,-20.526749
2043.869490,-27.744445
2043.967672,-21.066583
2044.065855,-31.383837
2044.164038,-30.805475
2044.262221,-22.669408
2044.360403,-32.694817
2044.458586,-20.600401
2044.556769,-27.383873
2044.654951,-13.871356
2044.753134,-20.419789
2044.851317,-25.312911
2044.949500,-33.665537
2045.047682,-29.410572
2045.145865,-29.085672
2045.244048,-27.994623
2045.342230,-24.257588
2045.440413,-13.835917
2045.538596,-12.866731
2045.636779,-17.381323
2045.734961,-13.639281
2045.833144,-22.338019
2045.931327,-24.876879
2046.029509,-38.291224
2046.127692,-27.703965
2046.225875,-33.117856
2046.324057,-32.875229
2046.422240,-22.976778
2046.520423,-26.470430
2046.618606,-22.154724
2046.716788,-19.294448
2046.814971,-43.082043
2046.913154,-34.566691
2047.011336,-38.338862
2047.109519,-46.435571
2047.207702,-48.487906
2047.305885,-43.384394
2047.404067,-20.497749
2047.502250,-33.148547
2047.600433,-26.621419
2047.698615,-32.268061
2047.796798,-36.819187
2047.894981,-50.126804
2047.993164,-44.831876
2048.091346,-41.460117
2048.189529,-32.859251
2048.287712,-26.765728
2048.385894,-19.622028
2048.484077,-37.011512
2048.582260,-26.074897
2048.680443,-39.516314
2048.778625,-33.276198
2048.876808,-38.094096
2048.974991,-43.456478
2049.073173,-48.729864
2049.171356,-41.417934
2049.269539,-38.000059
2049.367722,-42.185610
2049.465904,-38.414387
2049.564087,-35.702386
2049.662270,-43.794835
2049.760452,-39.198026
2049.858635,-45.067553
2049.956818,-46.269335
2050.055001,-45.929130
2050.153183,-38.515020
2050.251366,-45.368150
2050.349549,-62.860122
2050.447731,-48.020117
2050.545914,-25.173849
2050.644097,-32.427705
2050.742279,-25.733618
2050.840462,-38.897711
2050.938645,-51.958978
2051.036828,-36.995542
2051.135010,-31.418919
2051.233193,-35.865345
2051.331376,-39.226026
2051.429558,-37.498776
2051.527741,-43.370114
